/begin_header
/start_date=1997-01-01
/end_date=2019-07-19
/north_latitude=48[deg]
/south_latitude=32[deg]
/east_longitude=-60[deg]
/west_longitude=-80[deg]
! Date processed: 2019-07-19 17:57:44 GMT
! Date archived: 2000-01-01 to 2019-07-19
! Water depth: 0.0 to 10000
! Data source: seabass
! Exclusions:
!                                                             , MERIS               
!  Minimum valid satellite pixels                             ,                  50 
!  Maximum solar zenith angle                                 ,                  75 
!  Maximum satellite zenith angle                             ,                  60 
!  Maximum time difference between satellite and in situ      ,                   3 
!  Maximum coefficient of variation of satellite pixels       ,                0.15 
!  Maximum irradiance difference between measured and modeled ,                  20 
!  Maximum windspeed                                          ,                  35 
!  Most Data Recent Update                                    , 2018-05-03 21:23:54 
! Statistics:
!  Product Name , #   , Mean Bias , Mean Absolute Percent , Mean Absolute Error (MAE) , MERIS Range         , In situ Range       
!  chlor_a      , 557 ,   1.10936 , NaN                   ,                   1.62278 , 0.054149 - 41.53173 , 0.064000 - 40.23000 
/missing=-999
/delimiter=comma
/fields=id,latitude,longitude,date_time,cruise,meris_filename,meris_es_error,meris_pixel_total,meris_tdiff,meris_solz,meris_senz,meris_cv,meris_windspeed,meris_chlor_a,insitu_chlor_a_type,insitu_chlor_a,meris_rrs413,meris_rrs443,meris_rrs490,meris_rrs510,meris_rrs560,meris_rrs620,meris_rrs665,meris_rrs681,meris_rrs709
/units=none,degrees,degrees,yyyy-mm-dd hh:mm:ss,none,none,unitless,unitless,seconds,degrees,degrees,unitless,m*s^-1,mg*m^-3,unitless,mg*m^-3,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1
/end_header
65270,37.31181000,-76.34634000,2004-05-12 13:46:00,cbp03,M2004133145527.L2_RR.R0000018101_37N_36N_76W_76W.N1_OCVAL.bz2,0.00000000,25,5280,30.25,29.26,0.093,4.154,18.61531639,chl,12.63799953,0.00085200,0.00173250,0.00406937,0.00547737,0.01038960,0.00602210,0.00339910,0.00338520,0.00277660
65271,37.24181000,-76.38634000,2004-05-12 14:24:00,cbp03,M2004133145527.L2_RR.R0000018101_37N_36N_76W_76W.N1_OCVAL.bz2,0.00000000,19,3000,30.24,29.35,0.059,4.135,18.86571121,chl,13.52799988,-0.00006500,0.00095415,0.00380262,0.00525692,0.00994215,0.00646831,0.00368831,0.00365646,0.00317500
206892,36.99570000,-76.02050000,2005-02-16 12:43:00,cbp04,M2005047150508.L2_RR.R0000018102_39N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,9060,57.14,26.91,0.024,7.230,4.37887001,chl,6.13999987,0.00410704,0.00451661,0.00591448,0.00644524,0.00812891,0.00390500,0.00249352,0.00238174,0.00153527
206893,38.55650000,-76.43470000,2005-02-16 12:59:00,cbp04,M2005047150508.L2_RR.R0000018102_39N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,8040,58.64,31.45,0.057,4.409,10.67036343,chl,5.53000021,0.00089900,0.00124000,0.00260227,0.00329646,0.00539362,0.00290316,0.00184105,0.00185800,0.00144974
206894,37.06240000,-75.99940000,2005-02-16 13:29:00,cbp04,M2005047150508.L2_RR.R0000018102_39N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,6300,57.19,26.92,0.038,7.291,4.54215431,chl,6.61000013,0.00413505,0.00443648,0.00583105,0.00636267,0.00807476,0.00372362,0.00242970,0.00232810,0.00146730
206895,37.22880000,-76.05380000,2005-02-16 14:24:00,cbp04,M2005047150508.L2_RR.R0000018102_39N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,3000,57.35,27.47,0.054,7.146,5.69105482,chl,6.67000008,0.00292740,0.00333333,0.00481086,0.00542100,0.00747573,0.00362627,0.00225882,0.00217218,0.00144564
206896,38.64480000,-76.41770000,2005-02-16 15:07:00,cbp04,M2005047150508.L2_RR.R0000018102_39N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,360,58.71,31.51,0.077,4.198,10.43819904,chl,7.09999990,0.00106350,0.00144600,0.00280800,0.00359600,0.00575046,0.00321661,0.00204873,0.00208172,0.00162573
206897,37.41150000,-76.02470000,2005-02-16 15:31:00,cbp04,M2005047150508.L2_RR.R0000018102_39N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-1020,57.49,27.55,0.056,7.208,6.80208397,chl,6.94000006,0.00271324,0.00325021,0.00486057,0.00566552,0.00831533,0.00446029,0.00277372,0.00267076,0.00201362
206900,38.82510000,-76.39970000,2005-02-16 16:01:00,cbp04,M2005047150508.L2_RR.R0000018102_39N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,24,-2880,58.85,31.65,0.073,3.755,12.57160950,chl,9.15999985,0.00094409,0.00156973,0.00291055,0.00382118,0.00644455,0.00394573,0.00246955,0.00250055,0.00208381
206901,37.41150000,-76.15970000,2005-02-16 16:37:00,cbp04,M2005047150508.L2_RR.R0000018102_39N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-4980,57.56,28.37,0.035,6.846,7.85186863,chl,10.40999985,0.00292064,0.00357905,0.00554780,0.00654657,0.00986120,0.00591750,0.00376710,0.00350657,0.00280933
206902,37.23650000,-76.20800000,2005-02-16 17:36:00,cbp04,M2005047150508.L2_RR.R0000018102_39N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-8520,57.44,28.37,0.028,6.772,6.50073242,chl,9.35000038,0.00371473,0.00418800,0.00600109,0.00682500,0.00967752,0.00544550,0.00346552,0.00325580,0.00249435
206961,38.02150000,-76.34770000,2005-04-04 13:18:00,cbp04,M2005094152212.L2_RR.R0000018102_38N_37N_76W_76W.N1_OCVAL.bz2,0.00000000,24,8280,38.28,7.26,0.106,4.699,8.99594879,chl,5.82999992,0.00025260,0.00133705,0.00312791,0.00406286,0.00633248,0.00308190,0.00194710,0.00187620,0.00152347
206962,37.91180000,-76.16800000,2005-04-04 14:16:00,cbp04,M2005094152212.L2_RR.R0000018102_38N_37N_76W_76W.N1_OCVAL.bz2,0.00000000,25,4800,38.11,8.77,0.020,5.047,7.44545174,chl,8.52000046,-999,0.00207382,0.00276714,0.00329381,0.00482962,0.00230829,0.00144591,0.00154267,0.00121609
206963,38.13680000,-76.22800000,2005-04-04 15:50:00,cbp04,M2005094152212.L2_RR.R0000018102_38N_37N_76W_76W.N1_OCVAL.bz2,0.00000000,25,-840,38.32,7.85,0.047,4.935,7.53710175,chl,3.35999990,0.00045583,0.00135278,0.00258113,0.00320000,0.00475917,0.00209233,0.00133892,0.00135450,0.00101942
206964,38.31850000,-76.29300000,2005-04-04 17:20:00,cbp04,M2005094152212.L2_RR.R0000018102_38N_37N_76W_76W.N1_OCVAL.bz2,0.00000000,23,-6240,38.49,7.00,0.141,4.899,10.31472397,chl,8.22000027,-0.00051400,0.00094291,0.00289410,0.00383670,0.00628110,0.00307490,0.00201750,0.00195400,0.00164876
206967,36.94740000,-76.03490000,2005-04-05 12:41:00,cbp04,M2005095145029.L2_RR.R0000018102_38N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,19,8640,41.28,38.52,0.121,2.631,15.44306564,chl,18.00000000,0.00137785,0.00205987,0.00369888,0.00455113,0.00808638,0.00472538,0.00272313,0.00274925,0.00277888
206968,36.99570000,-76.02050000,2005-04-05 13:13:00,cbp04,M2005095145029.L2_RR.R0000018102_38N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,6720,41.29,38.45,0.044,2.625,15.70496559,chl,25.10000038,0.00127952,0.00174172,0.00313582,0.00385000,0.00692846,0.00389972,0.00221714,0.00236800,0.00240609
206971,37.06240000,-75.99940000,2005-04-05 14:06:00,cbp04,M2005095145029.L2_RR.R0000018102_38N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,3540,41.33,38.45,0.054,2.545,16.54556847,chl,21.76000023,0.00141731,0.00182648,0.00356890,0.00451162,0.00819513,0.00497172,0.00286857,0.00289884,0.00311979
206973,37.22880000,-76.05380000,2005-04-05 15:11:00,cbp04,M2005095145029.L2_RR.R0000018102_38N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-360,41.48,38.90,0.075,2.299,20.78640175,chl,17.42000008,0.00064374,0.00122827,0.00237870,0.00307346,0.00593038,0.00296867,0.00157191,0.00174286,0.00166914
206977,37.41150000,-76.02470000,2005-04-05 16:30:00,cbp04,M2005095145029.L2_RR.R0000018102_38N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-5100,41.59,38.96,0.046,2.047,27.90320206,chl,20.29000092,0.00012536,0.00078846,0.00204036,0.00274638,0.00566367,0.00277522,0.00140590,0.00156389,0.00157150
207003,37.23650000,-76.20800000,2005-04-11 12:50:00,cbp04,M2005101150119.L2_RR.R0000018102_38N_37N_76W_76W.N1_OCVAL.bz2,0.00000000,25,8760,37.83,23.99,0.073,3.929,19.41827393,chl,40.22999954,0.00202683,0.00248850,0.00389546,0.00459000,0.00861800,0.00545708,0.00302273,0.00310517,0.00322900
207004,38.32510000,-76.37550000,2005-04-11 13:46:00,cbp04,M2005101150119.L2_RR.R0000018102_38N_37N_76W_76W.N1_OCVAL.bz2,0.00000000,21,5400,38.72,26.75,0.138,3.530,13.59814930,chl,8.97999954,0.00081400,0.00199000,0.00420694,0.00539965,0.00919075,0.00617350,0.00362788,0.00347694,0.00302659
207006,37.24180000,-76.38630000,2005-04-11 14:56:00,cbp04,M2005101150119.L2_RR.R0000018102_38N_37N_76W_76W.N1_OCVAL.bz2,0.00000000,20,1200,37.94,25.11,0.086,3.402,18.86562538,chl,19.21999931,0.00052346,0.00159567,0.00425471,0.00548494,0.01012960,0.00695645,0.00418850,0.00410138,0.00419143
207007,37.17680000,-76.37300000,2005-04-11 15:46:00,cbp04,M2005101150119.L2_RR.R0000018102_38N_37N_76W_76W.N1_OCVAL.bz2,0.00000000,16,-1740,37.90,24.97,0.075,3.399,19.75129318,chl,14.60000038,0.00068045,0.00188000,0.00448872,0.00558891,0.01077383,0.00727067,0.00416100,0.00411183,0.00458662
207038,37.41150000,-76.02470000,2005-05-09 16:32:00,cbp04,M2005129151847.L2_RR.R0000018102_38N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-3360,27.09,10.92,0.110,1.152,10.28960991,chl,17.38999939,0.00126270,0.00341218,0.00499300,0.00573882,0.00940539,0.00536704,0.00324417,0.00315183,0.00263531
207040,37.41150000,-76.15970000,2005-05-09 17:50:00,cbp04,M2005129151847.L2_RR.R0000018102_38N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-8040,27.17,10.01,0.049,1.157,9.33388138,chl,25.45000076,0.00286960,0.00384530,0.00574019,0.00665972,0.01061382,0.00603695,0.00372952,0.00357133,0.00276660
207049,37.77510000,-75.97470000,2005-05-10 14:16:00,cbp04,M2005130144706.L2_RR.R0000018102_38N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,25,2940,32.10,39.01,0.045,4.621,13.05763912,chl,32.56999969,0.00255736,0.00282460,0.00400673,0.00471705,0.00806713,0.00459087,0.00265791,0.00259518,0.00224904
207050,37.90850000,-75.79130000,2005-05-10 15:32:00,cbp04,M2005130144706.L2_RR.R0000018102_38N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-1620,32.06,38.33,0.051,4.392,12.74061203,chl,14.14500046,0.00292078,0.00310118,0.00431400,0.00529029,0.00903574,0.00547104,0.00340705,0.00316965,0.00247933
207051,37.79650000,-75.84440000,2005-05-10 16:14:00,cbp04,M2005130144706.L2_RR.R0000018102_38N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,24,-4140,32.03,38.45,0.110,4.423,13.31070137,chl,10.52999973,0.00287618,0.00304164,0.00413610,0.00495057,0.00834526,0.00460590,0.00264137,0.00252863,0.00207140
207053,37.68350000,-75.98970000,2005-05-10 17:17:00,cbp04,M2005130144706.L2_RR.R0000018102_38N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-7920,32.06,39.02,0.071,4.597,11.90331268,chl,11.60999966,0.00205850,0.00231960,0.00321572,0.00370827,0.00613381,0.00314457,0.00170653,0.00177660,0.00144918
207124,37.77510000,-75.97470000,2005-06-14 14:01:00,cbp04,M2005165144522.L2_RR.R0000018102_39N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,25,3840,29.20,39.07,0.096,2.707,9.71551228,chl,12.81999969,0.00179248,0.00183573,0.00315418,0.00396718,0.00629073,0.00331273,0.00247867,0.00245618,0.00152827
207128,37.90850000,-75.79130000,2005-06-14 15:21:00,cbp04,M2005165144522.L2_RR.R0000018102_39N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-960,29.12,38.33,0.043,2.894,16.69212532,chl,6.13999987,0.00143453,0.00213769,0.00457835,0.00603579,0.01112991,0.00880220,0.00694181,0.00651457,0.00546467
207130,37.79650000,-75.84440000,2005-06-14 16:01:00,cbp04,M2005165144522.L2_RR.R0000018102_39N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,22,-3360,29.11,38.46,0.114,2.833,14.07807446,chl,8.72000027,0.00163211,0.00202063,0.00422221,0.00545211,0.00946358,0.00574590,0.00410495,0.00389390,0.00304940
207132,37.68350000,-75.98970000,2005-06-14 17:03:00,cbp04,M2005165144522.L2_RR.R0000018102_39N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-7080,29.17,39.01,0.106,2.667,12.45818520,chl,8.40999985,0.00124991,0.00126917,0.00246991,0.00317409,0.00542844,0.00247709,0.00171682,0.00177727,0.00090391
207134,37.58120000,-76.05800000,2005-06-14 17:56:00,cbp04,M2005165144522.L2_RR.R0000018102_39N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-10260,29.18,39.21,0.044,2.601,14.94994545,chl,9.21000004,0.00073589,0.00077438,0.00180550,0.00244789,0.00433750,0.00166975,0.00116413,0.00126950,0.00049013
207253,37.41150000,-76.02470000,2005-07-25 17:38:00,cbp04,M2005206145751.L2_RR.R0000018102_38N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-8520,30.51,23.24,0.097,3.894,12.05866623,chl,10.40999985,0.00226826,0.00220591,0.00318746,0.00394964,0.00633790,0.00250410,0.00149714,0.00161638,0.00039067
207326,39.24840000,-76.23800000,2005-08-10 13:13:00,cbp04,M2005222145612.L2_RR.R0000018102_39N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,14,7200,34.93,31.38,0.091,1.023,5.48130035,chl,8.97000027,0.00841746,0.00750655,0.00800050,0.00868400,0.01171717,0.00884733,0.00684339,0.00662077,0.00426546
207330,39.44010000,-76.02470000,2005-08-10 14:38:00,cbp04,M2005222145612.L2_RR.R0000018102_39N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,21,2100,34.91,30.47,0.091,0.932,6.11098003,chl,5.07999992,0.00799173,0.00702067,0.00743138,0.00817913,0.01140024,0.00853987,0.00613059,0.00588200,0.00376047
207332,37.06240000,-75.99940000,2005-08-10 15:13:00,cbp04,M2005222145612.L2_RR.R0000018102_39N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,60,33.45,26.89,0.077,2.075,5.14644098,chl,2.72000003,0.00455445,0.00461278,0.00627840,0.00666480,0.00876833,0.00373467,0.00244358,0.00249556,0.00093337
207340,37.06240000,-75.99940000,2005-08-22 14:26:00,cbp04,M2005234152025.L2_RR.R0000018102_38N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,4200,32.49,11.93,0.095,1.973,3.20367455,chl,1.37000000,0.00417886,0.00632850,0.00906114,0.00978013,0.01155914,0.00536080,0.00375613,0.00363947,0.00194987
207388,38.55650000,-76.38970000,2005-09-13 13:05:00,cbp04,M2005256153138.L2_RR.R0000018102_39N_38N_76W_76W.N1_OCVAL.bz2,0.00000000,25,9540,39.07,19.92,0.094,0.721,17.55508423,chl,7.17999983,0.00019429,0.00051990,0.00149560,0.00201020,0.00351948,0.00151900,0.00110017,0.00125522,0.00070087
207395,38.82510000,-76.39970000,2005-09-13 16:53:00,cbp04,M2005256153138.L2_RR.R0000018102_39N_38N_76W_76W.N1_OCVAL.bz2,0.00000000,23,-4140,39.31,19.28,0.085,0.444,7.02876186,chl,11.21000004,0.00214220,0.00258030,0.00319070,0.00358340,0.00507316,0.00350450,0.00263790,0.00305274,0.00236842
207396,38.81350000,-76.46270000,2005-09-13 17:41:00,cbp04,M2005256153138.L2_RR.R0000018102_39N_38N_76W_76W.N1_OCVAL.bz2,0.00000000,25,-7020,39.32,18.91,0.141,0.505,10.10172367,chl,17.19000053,0.00170610,0.00224918,0.00311952,0.00346438,0.00533238,0.00379972,0.00272010,0.00318143,0.00278476
207397,39.00180000,-76.34630000,2005-09-13 18:30:00,cbp04,M2005256153138.L2_RR.R0000018102_39N_38N_76W_76W.N1_OCVAL.bz2,0.00000000,18,-9960,39.45,19.17,0.116,0.406,14.77285671,chl,19.44000053,0.00062388,0.00086272,0.00141693,0.00172173,0.00316282,0.00220520,0.00141547,0.00194573,0.00164800
232771,39.24950000,-76.24050000,2006-01-12 14:09:00,cbp05,M2006012153651.L2_RR.R0000018103_39N_39N_76W_76W.N1_OCVAL.bz2,0.00000000,15,5520,64.51,14.67,0.044,1.394,7.40051699,chl,6.57900000,0.00341309,0.00582500,0.00924517,0.01108033,0.01635517,0.01551883,0.01372000,0.01312160,0.01064509
232779,37.11681000,-76.12521000,2006-01-19 17:36:00,cbp05,M2006019151619.L2_RR.R0000018103_37N_37N_76W_76W.N1_OCVAL.bz2,0.00000000,25,-8040,63.26,14.20,0.066,1.986,5.65435314,chl,3.91599989,0.00326941,0.00520235,0.00886511,0.01034745,0.01420600,0.00904345,0.00617411,0.00582645,0.00463111
232780,37.91011000,-76.17137000,2006-02-07 14:55:00,cbp05,M2006038151734.L2_RR.R0000018103_38N_37N_76W_76W.N1_OCVAL.bz2,0.00000000,25,1800,59.46,11.17,0.089,2.592,8.90516472,chl,12.40999985,0.00100200,0.00134182,0.00206209,0.00258373,0.00398829,0.00208982,0.00130048,0.00142709,0.00120173
232781,38.13705000,-76.22787000,2006-02-07 16:01:00,cbp05,M2006038151734.L2_RR.R0000018103_38N_37N_76W_76W.N1_OCVAL.bz2,0.00000000,25,-2160,59.67,11.99,0.108,2.662,8.11675453,chl,7.55100012,0.00056229,0.00112943,0.00197381,0.00254660,0.00389600,0.00197250,0.00128886,0.00137772,0.00114362
232783,38.41457000,-76.34565000,2006-02-07 17:58:00,cbp05,M2006038151734.L2_RR.R0000018103_38N_37N_76W_76W.N1_OCVAL.bz2,0.00000000,25,-9180,59.97,13.29,0.118,2.904,18.77710342,chl,9.34500027,-0.00068300,0.00016739,0.00133117,0.00204367,0.00379808,0.00206375,0.00127833,0.00143408,0.00127975
232813,37.80013000,-76.17466000,2006-03-08 12:21:00,cbp05,M2006067150231.L2_RR.R0000018103_39N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,25,10320,51.11,28.98,0.037,0.984,22.92460060,chl,14.77399921,0.00012467,0.00080300,0.00220733,0.00296343,0.00578267,0.00301882,0.00173682,0.00173887,0.00182283
232816,37.77513000,-75.97466000,2006-03-08 13:28:00,cbp05,M2006067150231.L2_RR.R0000018103_39N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,25,6300,50.98,27.74,0.092,1.186,15.72038555,chl,15.30799961,0.00129127,0.00211264,0.00377000,0.00470070,0.00839774,0.00469687,0.00279704,0.00265365,0.00262644
232822,37.68346000,-75.98966000,2006-03-08 16:30:00,cbp05,M2006067150231.L2_RR.R0000018103_39N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-4620,50.92,27.74,0.060,1.186,14.69024467,chl,13.17199993,0.00137857,0.00224327,0.00403791,0.00503362,0.00889500,0.00509169,0.00306947,0.00285048,0.00280380
232876,38.13705000,-76.22787000,2006-04-18 13:43:00,cbp05,M2006108150903.L2_RR.R0000018103_38N_38N_76W_76W.N1_OCVAL.bz2,0.00000000,25,6120,35.10,11.90,0.138,2.844,15.17438698,chl,2.99000001,-0.00152817,-0.00020845,0.00119844,0.00180844,0.00328067,0.00112748,0.00062522,0.00075522,0.00047555
232878,38.41457000,-76.34565000,2006-04-18 15:52:00,cbp05,M2006108150903.L2_RR.R0000018103_38N_38N_76W_76W.N1_OCVAL.bz2,0.00000000,25,-1620,35.36,13.21,0.069,2.743,6.07097340,chl,3.88800001,0.00137055,0.00213446,0.00285373,0.00325114,0.00407317,0.00204950,0.00140114,0.00152952,0.00129533
232880,38.55505000,-76.42794000,2006-04-18 17:28:00,cbp05,M2006108150903.L2_RR.R0000018103_38N_38N_76W_76W.N1_OCVAL.bz2,0.00000000,25,-7380,35.51,14.02,0.021,2.677,4.58290434,chl,6.57900000,0.00169244,0.00240731,0.00307896,0.00353983,0.00455991,0.00256870,0.00173174,0.00182096,0.00157974
232881,38.55728000,-76.49402000,2006-04-18 18:08:00,cbp05,M2006108150903.L2_RR.R0000018103_38N_38N_76W_76W.N1_OCVAL.bz2,0.00000000,21,-9780,35.55,14.44,0.045,2.682,5.87458563,chl,7.77500010,0.00143093,0.00226472,0.00329108,0.00396108,0.00551700,0.00357772,0.00204186,0.00210914,0.00220172
232924,38.55505000,-76.42794000,2006-05-23 14:00:00,cbp05,M2006143150612.L2_RR.R0000018103_38N_37N_76W_76W.N1_OCVAL.bz2,0.00000000,25,5100,27.58,14.10,0.110,4.348,10.90465164,chl,7.66300011,0.00049708,0.00107583,0.00186308,0.00241200,0.00394927,0.00255600,0.00186575,0.00203083,0.00167150
232928,38.64498000,-76.40131000,2006-05-23 16:15:00,cbp05,M2006143150612.L2_RR.R0000018103_38N_37N_76W_76W.N1_OCVAL.bz2,0.00000000,25,-3000,27.62,14.10,0.109,4.368,17.51544380,chl,10.09300041,0.00114088,0.00161300,0.00225150,0.00262365,0.00420975,0.00267513,0.00196400,0.00217413,0.00183325
232932,37.41153000,-76.15966000,2006-05-23 18:21:00,cbp05,M2006143150612.L2_RR.R0000018103_38N_37N_76W_76W.N1_OCVAL.bz2,0.00000000,25,-10560,26.73,10.01,0.056,4.667,7.26105118,chl,3.73799992,0.00189400,0.00313300,0.00564527,0.00704733,0.01034336,0.00622018,0.00422109,0.00413518,0.00324255
233029,39.34873000,-76.17579000,2006-06-21 12:14:00,cbp05,M2006172145350.L2_RR.R0000018103_39N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,19,10740,28.69,31.03,0.054,1.291,7.50832224,chl,6.72800016,0.00411714,0.00477229,0.00670314,0.00799543,0.01162825,0.00904911,0.00731645,0.00691622,0.00583022
233098,38.55505000,-76.42794000,2006-07-26 13:39:00,cbp05,M2006207145648.L2_RR.R0000018103_39N_37N_76W_76W.N1_OCVAL.bz2,0.00000000,25,5640,32.00,31.32,0.090,1.141,3.52869487,chl,22.42799950,0.00585250,0.00494190,0.00473630,0.00483620,0.00584270,0.00368460,0.00300760,0.00315830,0.00225310
233102,38.64618000,-76.42127000,2006-07-26 15:22:00,cbp05,M2006207145648.L2_RR.R0000018103_39N_37N_76W_76W.N1_OCVAL.bz2,0.00000000,25,-540,32.05,31.45,0.044,1.239,26.61886597,chl,14.95199966,0.00707227,0.00597560,0.00564187,0.00572227,0.00647988,0.00414107,0.00346627,0.00340693,0.00237653
233104,38.81809000,-76.37144000,2006-07-26 16:38:00,cbp05,M2006207145648.L2_RR.R0000018103_39N_37N_76W_76W.N1_OCVAL.bz2,0.00000000,23,-5100,32.10,31.37,0.119,1.404,5.57281494,chl,14.65299988,0.00552379,0.00469126,0.00478969,0.00505800,0.00682516,0.00443832,0.00334300,0.00343322,0.00255621
233106,38.81498000,-76.46272000,2006-07-26 17:42:00,cbp05,M2006207145648.L2_RR.R0000018103_39N_37N_76W_76W.N1_OCVAL.bz2,0.00000000,25,-8940,32.15,31.79,0.082,1.411,4.42047501,chl,33.26850128,0.00610827,0.00522586,0.00494113,0.00505838,0.00647293,0.00448600,0.00319107,0.00360787,0.00298680
233116,36.94737000,-76.03494000,2006-08-14 12:18:00,cbp05,M2006226150042.L2_RR.R0000018103_38N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,18,10740,33.66,22.51,0.050,5.024,6.65261889,chl,9.61199951,0.00194372,0.00230775,0.00405554,0.00488713,0.00697053,0.00337043,0.00232373,0.00241682,0.00158906
233117,36.99570000,-76.02048000,2006-08-14 12:43:00,cbp05,M2006226150042.L2_RR.R0000018103_38N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,9240,33.68,22.49,0.055,5.165,5.41451406,chl,8.36599922,0.00270772,0.00305419,0.00435673,0.00513304,0.00695473,0.00295400,0.00212909,0.00211678,0.00123448
233118,37.91011000,-76.17137000,2006-08-14 13:17:00,cbp05,M2006226150042.L2_RR.R0000018103_38N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,7140,34.34,24.84,0.128,4.728,12.61913872,chl,6.64499998,-0.00193400,0.00127883,0.00219267,0.00275646,0.00459460,0.00207991,0.00154743,0.00163952,0.00091552
233120,37.11681000,-76.12521000,2006-08-14 14:32:00,cbp05,M2006226150042.L2_RR.R0000018103_38N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,2640,33.82,23.31,0.038,4.990,5.59860134,chl,5.51799965,0.00279450,0.00286667,0.00393726,0.00477229,0.00652867,0.00263964,0.00185091,0.00176722,0.00102467
233121,37.22875000,-76.05383000,2006-08-14 15:24:00,cbp05,M2006226150042.L2_RR.R0000018103_38N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-480,33.85,23.09,0.080,5.065,6.49423122,chl,6.94199991,0.00190133,0.00232833,0.00391948,0.00485348,0.00693365,0.00287244,0.00198252,0.00197287,0.00115374
233122,38.13705000,-76.22787000,2006-08-14 15:42:00,cbp05,M2006226150042.L2_RR.R0000018103_38N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-1560,34.53,25.56,0.079,4.571,17.76563835,chl,13.67049980,0.00088850,0.00105273,0.00174444,0.00223324,0.00408557,0.00196714,0.00156543,0.00177191,0.00101438
233123,37.41153000,-76.15966000,2006-08-14 16:36:00,cbp05,M2006226150042.L2_RR.R0000018103_38N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-4800,34.03,24.05,0.143,4.847,7.28157616,chl,7.65399981,0.00199600,0.00230240,0.00412900,0.00530212,0.00803653,0.00412547,0.00287537,0.00270620,0.00196522
233124,37.48680000,-76.15633000,2006-08-14 17:08:00,cbp05,M2006226150042.L2_RR.R0000018103_38N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-6720,34.07,24.11,0.046,4.843,6.53516197,chl,8.72200012,0.00243050,0.00240770,0.00323755,0.00393609,0.00565427,0.00241200,0.00173710,0.00172448,0.00099695
233126,37.58124000,-76.05799000,2006-08-14 17:54:00,cbp05,M2006226150042.L2_RR.R0000018103_38N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-9480,34.07,23.70,0.095,4.952,7.40210915,chl,8.18799973,0.00140859,0.00155040,0.00249916,0.00315053,0.00467411,0.00200316,0.00153859,0.00152329,0.00087889
233195,36.94737000,-76.03494000,2006-09-18 13:24:00,cbp05,M2006261150324.L2_RR.R0000018103_38N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,23,6720,42.24,22.65,0.143,1.084,7.48590183,chl,9.43400002,0.00124200,0.00180253,0.00341962,0.00435950,0.00640084,0.00302422,0.00203632,0.00212274,0.00125989
233196,36.99570000,-76.02048000,2006-09-18 13:54:00,cbp05,M2006261150324.L2_RR.R0000018103_38N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,4920,42.26,22.57,0.089,1.097,5.91685057,chl,5.69600010,0.00212724,0.00265981,0.00454152,0.00561724,0.00785467,0.00335533,0.00227019,0.00225762,0.00132476
