/begin_header
/start_date=1997-01-01
/end_date=2019-07-19
/north_latitude=48[deg]
/south_latitude=32[deg]
/east_longitude=-60[deg]
/west_longitude=-80[deg]
! Date processed: 2019-07-19 17:52:24 GMT
! Date archived: 2000-01-01 to 2019-07-19
! Water depth: 0.0 to 10000
! Data source: seabass
! Exclusions:
!                                                             , SeaWiFS             
!  Minimum valid satellite pixels                             ,                  50 
!  Maximum solar zenith angle                                 ,                  75 
!  Maximum satellite zenith angle                             ,                  60 
!  Maximum time difference between satellite and in situ      ,                   3 
!  Maximum coefficient of variation of satellite pixels       ,                0.15 
!  Maximum irradiance difference between measured and modeled ,                  20 
!  Maximum windspeed                                          ,                  35 
!  Most Data Recent Update                                    , 2018-05-03 20:21:26 
! Statistics:
!  Product Name , #    , Mean Bias , Mean Absolute Percent , Mean Absolute Error (MAE) , SeaWiFS Range        , In situ Range       
!  chlor_a      , 1076 ,   1.01648 , NaN                   ,                   1.62156 , 0.039504 - 180.86721 , 0.024000 - 90.33500 
/missing=-999
/delimiter=comma
/fields=id,latitude,longitude,date_time,cruise,seawifs_filename,seawifs_es_error,seawifs_pixel_total,seawifs_tdiff,seawifs_solz,seawifs_senz,seawifs_cv,seawifs_windspeed,seawifs_chlor_a,insitu_chlor_a_type,insitu_chlor_a,seawifs_rrs412,seawifs_rrs443,seawifs_rrs490,seawifs_rrs510,seawifs_rrs555,seawifs_rrs670
/units=none,degrees,degrees,yyyy-mm-dd hh:mm:ss,none,none,unitless,unitless,seconds,degrees,degrees,unitless,m*s^-1,mg*m^-3,unitless,mg*m^-3,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1
/end_header
279633,43.73350000,-70.01210000,2010-03-09 17:56:00,bd02_2010,S2010068191103.L2_MLAC.R0000020559_43N_43N_70W_69W.hdf_OCVAL.nc_bd02_2010_279633_B5.tgz,0.00000000,16,4861,58.24,23.68,0.107,3.795,2.71232100,chl_a,1.74300003,0.00023700,0.00172400,0.00364500,0.00415300,0.00456600,0.00071600
6304,39.06320000,-76.34130000,2001-04-04 18:05:00,bio0101,S2001094172604.L2_MLAC.R0000020567_39N_38N_76W_76W.hdf_OCVAL.nc_bio0101_6304_B5.tgz,0.00000000,25,-1542,33.89,24.01,0.146,2.765,11.75313100,chl,16.68000031,0.00131900,0.00277000,0.00469700,0.00601200,0.00989500,0.00510700
6308,38.77200000,-76.43630000,2001-04-04 19:59:00,bio0101,S2001094172604.L2_MLAC.R0000020567_39N_38N_76W_76W.hdf_OCVAL.nc_bio0101_6308_B5.tgz,0.00000000,25,-8377,33.59,24.02,0.129,2.974,9.61801700,chl,12.59000015,0.00038600,0.00150500,0.00312400,0.00395100,0.00598000,0.00221700
6309,38.70770000,-76.41870000,2001-04-04 20:18:00,bio0101,S2001094172604.L2_MLAC.R0000020567_39N_38N_76W_76W.hdf_OCVAL.nc_bio0101_6309_B5.tgz,0.00000000,25,-9516,33.53,24.14,0.106,3.027,6.90845000,chl,14.61999989,0.00141100,0.00220900,0.00303600,0.00361100,0.00548300,0.00162800
6310,38.65830000,-76.38620000,2001-04-04 20:34:00,bio0101,S2001094172604.L2_MLAC.R0000020567_39N_38N_76W_76W.hdf_OCVAL.nc_bio0101_6310_B5.tgz,0.00000000,25,-10475,33.49,24.27,0.083,3.070,6.77615900,chl,19.42000008,0.00150300,0.00205100,0.00277700,0.00324600,0.00464400,0.00142700
7352,38.25120000,-76.33180000,2001-10-03 15:38:00,bio0103,S2001276172039.L2_MLAC.R0000020569_38N_37N_76W_76W.hdf_OCVAL.nc_bio0103_7352_B5.tgz,0.00000000,25,6801,43.30,22.43,0.132,2.422,8.03037600,chl,9.60999966,0.00068600,0.00097100,0.00156400,0.00219200,0.00321800,0.00107400
7353,38.20570000,-76.31920000,2001-10-03 16:06:00,bio0103,S2001276172039.L2_MLAC.R0000020569_38N_37N_76W_76W.hdf_OCVAL.nc_bio0103_7353_B5.tgz,0.00000000,25,5122,43.26,22.39,0.133,2.440,6.88265500,chl,7.11000013,0.00114900,0.00127800,0.00186800,0.00245300,0.00352400,0.00115000
7354,38.14470000,-76.27780000,2001-10-03 16:29:00,bio0103,S2001276172039.L2_MLAC.R0000020569_38N_37N_76W_76W.hdf_OCVAL.nc_bio0103_7354_B5.tgz,0.00000000,25,3742,43.21,22.31,0.130,2.481,5.97611000,chl,8.03999996,0.00085400,0.00142600,0.00227900,0.00280300,0.00395600,0.00145000
7355,38.07070000,-76.24650000,2001-10-03 16:54:00,bio0103,S2001276172039.L2_MLAC.R0000020569_38N_37N_76W_76W.hdf_OCVAL.nc_bio0103_7355_B5.tgz,0.00000000,25,2244,43.14,22.24,0.064,2.515,5.26537100,chl,7.44999981,0.00133000,0.00174500,0.00244100,0.00309800,0.00414600,0.00144000
7356,38.00630000,-76.22420000,2001-10-03 17:16:00,bio0103,S2001276172039.L2_MLAC.R0000020569_38N_37N_76W_76W.hdf_OCVAL.nc_bio0103_7356_B5.tgz,0.00000000,25,925,43.08,22.19,0.140,2.551,5.37338100,chl,5.88000011,0.00211600,0.00218600,0.00268700,0.00336800,0.00422400,0.00127200
7357,37.91980000,-76.18520000,2001-10-03 18:09:00,bio0103,S2001276172039.L2_MLAC.R0000020569_38N_37N_76W_76W.hdf_OCVAL.nc_bio0103_7357_B5.tgz,0.00000000,25,-2254,43.01,22.13,0.128,2.642,5.38217400,chl,8.75000000,0.00218000,0.00238300,0.00285400,0.00348600,0.00462700,0.00149800
7358,37.85320000,-76.16870000,2001-10-03 18:48:00,bio0103,S2001276172039.L2_MLAC.R0000020569_38N_37N_76W_76W.hdf_OCVAL.nc_bio0103_7358_B5.tgz,0.00000000,25,-4593,42.94,22.09,0.052,2.727,5.40345800,chl,11.57999992,0.00215100,0.00226900,0.00310900,0.00379100,0.00494500,0.00169300
7359,37.78300000,-76.19030000,2001-10-03 19:13:00,bio0103,S2001276172039.L2_MLAC.R0000020569_38N_37N_76W_76W.hdf_OCVAL.nc_bio0103_7359_B5.tgz,0.00000000,25,-6092,42.87,22.09,0.032,2.771,4.84300700,chl,6.92000008,0.00282400,0.00300500,0.00376200,0.00442200,0.00570900,0.00173900
7360,37.71400000,-76.18280000,2001-10-03 19:35:00,bio0103,S2001276172039.L2_MLAC.R0000020569_38N_37N_76W_76W.hdf_OCVAL.nc_bio0103_7360_B5.tgz,0.00000000,25,-7411,42.81,22.07,0.069,2.837,4.84622700,chl,7.03000021,0.00273500,0.00289900,0.00352700,0.00418800,0.00542500,0.00169900
7361,37.62850000,-76.15480000,2001-10-03 20:04:00,bio0103,S2001276172039.L2_MLAC.R0000020569_38N_37N_76W_76W.hdf_OCVAL.nc_bio0103_7361_B5.tgz,0.00000000,25,-9150,42.73,22.03,0.048,2.930,4.20618000,chl,6.13000011,0.00322000,0.00338400,0.00417800,0.00488800,0.00604700,0.00186600
7236,38.64830000,-76.30080000,2003-04-02 15:41:00,bio0301,S2003092180159.L2_MLAC.R0000020573_38N_38N_76W_76W.hdf_OCVAL.nc_bio0301_7236_B5.tgz,0.00000000,22,9230,36.86,51.65,0.077,4.398,19.27206700,chl,11.40999985,-0.00018100,0.00078700,0.00210100,0.00297000,0.00535300,0.00201500
7260,37.33330000,-76.15383000,2003-10-03 14:29:00,bio0302,S2003276171004.L2_MLAC.R0000020574_38N_37N_76W_76W.hdf_OCVAL.nc_bio0302_7260_B5.tgz,0.00000000,25,10335,41.83,42.71,0.106,1.918,6.33064100,chl,11.76000023,0.00207400,0.00237200,0.00349500,0.00415600,0.00572300,0.00235300
7261,37.38930000,-76.15967000,2003-10-03 14:50:00,bio0302,S2003276171004.L2_MLAC.R0000020574_38N_37N_76W_76W.hdf_OCVAL.nc_bio0302_7261_B5.tgz,0.00000000,25,9074,41.88,42.77,0.144,1.876,5.47951700,chl,7.51000023,0.00215400,0.00264200,0.00398300,0.00466300,0.00629200,0.00260700
7263,37.48130000,-76.16617000,2003-10-03 15:30:00,bio0302,S2003276171004.L2_MLAC.R0000020574_38N_37N_76W_76W.hdf_OCVAL.nc_bio0302_7263_B5.tgz,0.00000000,25,6672,41.97,42.87,0.137,1.815,6.51481600,chl,12.06999969,0.00176600,0.00226000,0.00356500,0.00426300,0.00585500,0.00252400
7264,37.54530000,-76.16450000,2003-10-03 15:52:00,bio0302,S2003276171004.L2_MLAC.R0000020574_38N_37N_76W_76W.hdf_OCVAL.nc_bio0302_7264_B5.tgz,0.00000000,25,5351,42.03,42.96,0.075,1.781,7.61540000,chl,13.19999981,0.00132600,0.00183800,0.00293800,0.00352800,0.00510900,0.00211600
7268,37.78600000,-76.16983000,2003-10-03 17:48:00,bio0302,S2003276171004.L2_MLAC.R0000020574_38N_37N_76W_76W.hdf_OCVAL.nc_bio0302_7268_B5.tgz,0.00000000,25,-1613,42.26,43.14,0.096,1.772,10.03991100,chl,11.48999977,0.00083400,0.00142400,0.00230800,0.00281900,0.00441200,0.00175500
7269,37.85580000,-76.16500000,2003-10-03 18:10:00,bio0302,S2003276171004.L2_MLAC.R0000020574_38N_37N_76W_76W.hdf_OCVAL.nc_bio0302_7269_B5.tgz,0.00000000,25,-2934,42.33,43.19,0.091,1.796,12.13020800,chl,18.68000031,0.00081000,0.00129300,0.00211300,0.00259200,0.00420600,0.00179700
7270,37.93000000,-76.17883000,2003-10-03 18:55:00,bio0302,S2003276171004.L2_MLAC.R0000020574_38N_37N_76W_76W.hdf_OCVAL.nc_bio0302_7270_B5.tgz,0.00000000,25,-5635,42.40,43.32,0.094,1.827,10.96540700,chl,10.15999985,0.00061900,0.00123400,0.00219200,0.00276300,0.00440200,0.00180500
7273,38.09000000,-76.24117000,2003-10-03 20:00:00,bio0302,S2003276171004.L2_MLAC.R0000020574_38N_37N_76W_76W.hdf_OCVAL.nc_bio0302_7273_B5.tgz,0.00000000,25,-9537,42.55,43.77,0.119,1.916,8.34039600,chl,11.67000008,0.00047200,0.00110000,0.00234400,0.00292200,0.00429300,0.00163600
7274,38.14300000,-76.26083000,2003-10-03 20:17:00,bio0302,S2003276171004.L2_MLAC.R0000020574_38N_37N_76W_76W.hdf_OCVAL.nc_bio0302_7274_B5.tgz,0.00000000,25,-10558,42.59,43.81,0.094,1.942,7.93259300,chl,19.57999992,0.00032100,0.00103100,0.00219600,0.00277200,0.00412100,0.00151600
25823,36.91900000,-75.94650000,2004-04-06 15:09:00,bio0401,S2004097170606.L2_MLAC.R0000020575_37N_36N_76W_75W.hdf_OCVAL.nc_bio0401_25823_B5.tgz,0.00000000,24,7888,30.34,46.62,0.062,5.001,7.61412700,chl,15.09000015,0.00190300,0.00319100,0.00576100,0.00683100,0.00955700,0.00322600
25825,37.00090000,-75.99730000,2004-04-06 15:41:00,bio0401,S2004097170606.L2_MLAC.R0000020575_37N_36N_76W_75W.hdf_OCVAL.nc_bio0401_25825_B5.tgz,0.00000000,25,5967,30.41,46.98,0.090,4.968,7.32000700,chl,13.10999966,0.00275700,0.00387800,0.00612300,0.00721400,0.01026200,0.00357400
25826,37.07310000,-76.09730000,2004-04-06 16:44:00,bio0401,S2004097170606.L2_MLAC.R0000020575_37N_36N_76W_75W.hdf_OCVAL.nc_bio0401_25826_B5.tgz,0.00000000,25,2186,30.47,47.46,0.043,4.778,8.09353200,chl,14.17000008,0.00164900,0.00285900,0.00523400,0.00634800,0.00948000,0.00357600
25827,37.17300000,-76.14370000,2004-04-06 17:18:00,bio0401,S2004097170606.L2_MLAC.R0000020575_37N_36N_76W_75W.hdf_OCVAL.nc_bio0401_25827_B5.tgz,0.00000000,25,144,30.56,47.66,0.055,4.801,7.83724900,chl,13.11999989,0.00196900,0.00327800,0.00559900,0.00675100,0.00968500,0.00378700
25828,37.24600000,-76.13990000,2004-04-06 17:41:00,bio0401,S2004097170606.L2_MLAC.R0000020575_37N_36N_76W_75W.hdf_OCVAL.nc_bio0401_25828_B5.tgz,0.00000000,25,-1237,30.63,47.80,0.051,4.827,7.94197600,chl,11.92000008,0.00162900,0.00270900,0.00478300,0.00582300,0.00851500,0.00290400
25885,38.24870000,-76.27770000,2004-10-01 15:30:00,bio0403,S2004275175846.L2_MLAC.R0000020577_38N_37N_76W_76W.hdf_OCVAL.nc_bio0403_25885_B5.tgz,0.00000000,25,9563,45.22,34.26,0.111,2.094,6.72066800,chl,17.35000038,0.00422600,0.00401500,0.00401400,0.00447600,0.00631600,0.00213100
25886,38.18100000,-76.22160000,2004-10-01 16:07:00,bio0403,S2004275175846.L2_MLAC.R0000020577_38N_37N_76W_76W.hdf_OCVAL.nc_bio0403_25886_B5.tgz,0.00000000,25,7344,45.19,34.58,0.075,2.163,4.77637300,chl,12.34000015,0.00543100,0.00503000,0.00467400,0.00509200,0.00646900,0.00218200
63682,37.77513000,-75.97466000,2001-09-19 15:44:00,cbp03,S2001262171359.L2_MLAC.R0000020814_37N_37N_76W_75W.hdf_OCVAL.nc_cbp03_63682_B5.tgz,0.00000000,25,6146,37.12,24.12,0.095,4.818,6.01691600,chl,7.04879999,0.00303800,0.00427700,0.00673400,0.00815400,0.01098600,0.00471800
63683,37.80013000,-76.17466000,2001-09-19 16:53:00,cbp03,S2001262171359.L2_MLAC.R0000020814_37N_37N_76W_75W.hdf_OCVAL.nc_cbp03_63683_B5.tgz,0.00000000,25,2006,37.11,24.69,0.101,4.692,4.90490900,chl,10.78680038,0.00325800,0.00342800,0.00427200,0.00498700,0.00649700,0.00195500
63703,37.06237000,-75.99937000,2001-10-16 14:02:00,cbp03,S2001289164329.L2_MLAC.R0000020814_38N_37N_76W_75W.hdf_OCVAL.nc_cbp03_63703_B5.tgz,0.00000000,25,10291,46.16,56.90,0.056,4.505,3.06971500,chl,2.93700004,0.00798900,0.00813000,0.00974300,0.01022900,0.01138300,0.00421600
63714,37.48680000,-76.15633000,2001-10-16 18:45:00,cbp03,S2001289164329.L2_MLAC.R0000020814_38N_37N_76W_75W.hdf_OCVAL.nc_cbp03_63714_B5.tgz,0.00000000,25,-6695,46.58,57.65,0.112,5.186,3.76598800,chl,5.23320007,0.00362900,0.00421500,0.00694000,0.00777200,0.00976800,0.00382100
63715,37.58847000,-76.16216000,2001-10-16 19:42:00,cbp03,S2001289164329.L2_MLAC.R0000020814_38N_37N_76W_75W.hdf_OCVAL.nc_cbp03_63715_B5.tgz,0.00000000,25,-10117,46.68,57.70,0.043,5.342,3.70957000,chl,6.40799999,0.00352700,0.00459400,0.00688900,0.00780800,0.00927200,0.00380500
63728,37.80013000,-76.17466000,2001-10-19 15:45:00,cbp03,S2001292171414.L2_MLAC.R0000020814_37N_37N_76W_75W.hdf_OCVAL.nc_cbp03_63728_B5.tgz,0.00000000,25,5828,48.58,29.13,0.110,4.169,4.85436400,chl,8.11680031,0.00124900,0.00179100,0.00277100,0.00327900,0.00422300,0.00146200
63729,37.77513000,-75.97466000,2001-10-19 17:14:00,cbp03,S2001292171414.L2_MLAC.R0000020814_37N_37N_76W_75W.hdf_OCVAL.nc_cbp03_63729_B5.tgz,0.00000000,25,488,48.59,28.28,0.060,4.300,4.45782400,chl,5.76719999,0.00275300,0.00369200,0.00563100,0.00662600,0.00844700,0.00321700
63730,37.90846000,-75.79132000,2001-10-19 18:57:00,cbp03,S2001292171414.L2_MLAC.R0000020814_37N_37N_76W_75W.hdf_OCVAL.nc_cbp03_63730_B5.tgz,0.00000000,25,-5695,48.74,27.68,0.100,4.344,6.15292400,chl,6.30119991,0.00230800,0.00396100,0.00638300,0.00776700,0.01100900,0.00493100
63731,37.79652000,-75.84438000,2001-10-19 19:49:00,cbp03,S2001292171414.L2_MLAC.R0000020814_37N_37N_76W_75W.hdf_OCVAL.nc_cbp03_63731_B5.tgz,0.00000000,24,-8813,48.63,27.81,0.086,4.292,5.65274300,chl,6.51480007,0.00242100,0.00375100,0.00636500,0.00752900,0.01020000,0.00399600
63733,36.99542000,-76.16772000,2001-11-12 17:45:00,cbp03,S2001316174623.L2_MLAC.R0000020814_37N_36N_76W_75W.hdf_OCVAL.nc_cbp03_63733_B5.tgz,0.00000000,25,571,56.99,41.65,0.091,5.066,4.72556300,chl,3.63120008,0.00229200,0.00394200,0.00668500,0.00797000,0.01016200,0.00439800
63734,36.94737000,-76.03494000,2001-11-12 18:56:00,cbp03,S2001316174623.L2_MLAC.R0000020814_37N_36N_76W_75W.hdf_OCVAL.nc_cbp03_63734_B5.tgz,0.00000000,22,-3689,56.99,42.26,0.054,5.312,4.11424800,chl,3.52440000,0.00270500,0.00398700,0.00633700,0.00749600,0.00926100,0.00310600
63735,36.99570000,-76.02048000,2001-11-12 19:50:00,cbp03,S2001316174623.L2_MLAC.R0000020814_37N_36N_76W_75W.hdf_OCVAL.nc_cbp03_63735_B5.tgz,0.00000000,25,-6930,57.03,42.29,0.056,5.325,4.04120500,chl,3.41759992,0.00331100,0.00435500,0.00649100,0.00741700,0.00891300,0.00289200
63768,37.77513000,-75.97466000,2001-11-16 15:59:00,cbp03,S2001320171847.L2_MLAC.R0000020814_37N_37N_76W_75W.hdf_OCVAL.nc_cbp03_63768_B5.tgz,0.00000000,25,5265,57.35,24.17,0.081,0.890,4.25568000,chl,3.84480000,0.00337500,0.00370600,0.00474400,0.00555400,0.00685900,0.00192500
63771,37.68346000,-75.98966000,2001-11-16 20:01:00,cbp03,S2001320171847.L2_MLAC.R0000020814_37N_37N_76W_75W.hdf_OCVAL.nc_cbp03_63771_B5.tgz,0.00000000,25,-9254,57.27,24.17,0.097,0.787,3.81724500,chl,3.20400000,0.00256500,0.00279100,0.00355100,0.00411400,0.00499100,0.00124900
63823,37.77513000,-75.97466000,2002-01-15 14:29:00,cbp03,S2002015164843.L2_MLAC.R0000020814_37N_37N_76W_75W.hdf_OCVAL.nc_cbp03_63823_B5.tgz,0.00000000,25,8843,58.98,55.69,0.081,5.186,8.59463400,chl,4.69920015,0.00196000,0.00215700,0.00343400,0.00429800,0.00640100,0.00145000
63833,37.23653000,-76.20799000,2002-01-16 18:17:00,cbp03,S2002016173009.L2_MLAC.R0000020814_37N_36N_76W_76W.hdf_OCVAL.nc_cbp03_63833_B5.tgz,0.00000000,25,-2320,58.37,23.48,0.085,1.900,4.17950700,chl,4.27199984,0.00314200,0.00441500,0.00674700,0.00780000,0.00947200,0.00254000
63877,38.13679000,-76.22800000,2002-03-11 15:17:00,cbp03,S2002070172403.L2_MLAC.R0000020814_38N_38N_76W_76W.hdf_OCVAL.nc_cbp03_63877_B5.tgz,0.00000000,25,8293,41.98,21.96,0.115,0.672,4.80770200,chl,1.71949995,0.00043800,0.00132300,0.00258100,0.00316100,0.00398100,0.00087500
63949,37.48680000,-76.15633000,2002-04-24 16:51:00,cbp03,S2002114164227.L2_MLAC.R0000020814_39N_37N_76W_75W.hdf_OCVAL.nc_cbp03_63949_B5.tgz,0.00000000,25,449,24.54,55.43,0.063,1.667,5.42568900,chl,3.41759992,0.00019800,0.00170900,0.00432000,0.00533800,0.00697400,0.00153500
63951,37.58124000,-76.05799000,2002-04-24 18:02:00,cbp03,S2002114164227.L2_MLAC.R0000020814_39N_37N_76W_75W.hdf_OCVAL.nc_cbp03_63951_B5.tgz,0.00000000,25,-3813,24.64,55.34,0.073,1.745,5.89460000,chl,2.02920008,0.00039800,0.00171600,0.00372600,0.00461400,0.00633100,0.00119500
63964,37.41153000,-76.15966000,2002-04-30 20:08:00,cbp03,S2002120173440.L2_MLAC.R0000020814_cbp03_63964.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,-8235,25.01,34.89,0.067,4.888,5.01894700,chl,4.67250013,0.00167900,0.00366700,0.00641400,0.00792800,0.01062400,0.00388800
63972,37.23653000,-76.20799000,2002-05-01 18:08:00,cbp03,S2002121163731.L2_MLAC.R0000020814_37N_37N_76W_76W.hdf_OCVAL.nc_cbp03_63972_B5.tgz,0.00000000,25,-4424,22.13,58.87,0.067,1.783,5.07885700,chl,4.67250013,0.00216300,0.00312200,0.00525400,0.00628100,0.00828400,0.00198600
64009,37.41153000,-76.15966000,2002-05-21 18:48:00,cbp03,S2002141171933.L2_MLAC.R0000020814_38N_37N_76W_76W.hdf_OCVAL.nc_cbp03_64009_B5.tgz,0.00000000,25,-4245,18.87,22.25,0.075,3.444,3.39079400,chl,6.40799952,0.00693500,0.00703200,0.00840900,0.00946400,0.01109700,0.00477800
64010,37.48680000,-76.15633000,2002-05-21 19:46:00,cbp03,S2002141171933.L2_MLAC.R0000020814_38N_37N_76W_76W.hdf_OCVAL.nc_cbp03_64010_B5.tgz,0.00000000,25,-7726,18.94,22.24,0.063,3.460,2.66211700,chl,5.20650005,0.00785800,0.00739700,0.00818200,0.00892300,0.00949200,0.00346600
64037,37.11681000,-76.12521000,2002-05-23 15:49:00,cbp03,S2002143170359.L2_MLAC.R0000020814_37N_36N_76W_75W.hdf_OCVAL.nc_cbp03_64037_B5.tgz,0.00000000,25,5581,17.09,31.17,0.035,1.342,4.01890000,chl,2.13599992,0.00431800,0.00520000,0.00715300,0.00827300,0.01000500,0.00290600
64038,37.06237000,-75.99937000,2002-05-23 16:58:00,cbp03,S2002143170359.L2_MLAC.R0000020814_37N_36N_76W_75W.hdf_OCVAL.nc_cbp03_64038_B5.tgz,0.00000000,25,1442,17.06,30.55,0.063,1.573,3.75556400,chl,2.40299988,0.00504800,0.00590900,0.00781300,0.00887200,0.01066000,0.00291100
64039,36.99570000,-76.02048000,2002-05-23 17:47:00,cbp03,S2002143170359.L2_MLAC.R0000020814_37N_36N_76W_75W.hdf_OCVAL.nc_cbp03_64039_B5.tgz,0.00000000,25,-1497,17.00,30.60,0.067,1.679,4.20012100,chl,2.02920008,0.00409500,0.00472800,0.00646500,0.00749200,0.00931800,0.00255600
64041,36.99542000,-76.16772000,2002-05-23 20:01:00,cbp03,S2002143170359.L2_MLAC.R0000020814_37N_36N_76W_75W.hdf_OCVAL.nc_cbp03_64041_B5.tgz,0.00000000,25,-9537,16.96,31.25,0.084,1.560,7.10290500,chl,4.27199984,0.00304400,0.00379800,0.00570400,0.00702900,0.00991300,0.00340600
64051,37.11681000,-76.12521000,2002-06-17 17:22:00,cbp03,S2002168175617.L2_MLAC.R0000020814_38N_37N_76W_75W.hdf_OCVAL.nc_cbp03_64051_B5.tgz,0.00000000,25,3150,20.20,57.36,0.092,2.397,8.84795700,chl,4.13849974,0.00426700,0.00385000,0.00389200,0.00489000,0.00731900,0.00165400
64101,37.23653000,-76.20799000,2002-07-15 18:33:00,cbp03,S2002196173621.L2_MLAC.R0000020814_38N_37N_76W_75W.hdf_OCVAL.nc_cbp03_64101_B5.tgz,0.00000000,25,-2322,18.37,37.72,0.080,1.153,4.11020900,chl,3.87150002,0.00442200,0.00438200,0.00485700,0.00550800,0.00662100,0.00208600
64102,37.11681000,-76.12521000,2002-07-15 20:21:00,cbp03,S2002196173621.L2_MLAC.R0000020814_38N_37N_76W_75W.hdf_OCVAL.nc_cbp03_64102_B5.tgz,0.00000000,25,-8801,18.30,38.23,0.063,0.972,3.61890000,chl,3.33749986,0.00487000,0.00488900,0.00555700,0.00624600,0.00736700,0.00208700
64131,37.77513000,-75.97466000,2002-07-17 19:27:00,cbp03,S2002198172051.L2_MLAC.R0000020814_39N_37N_76W_75W.hdf_OCVAL.nc_cbp03_64131_B5.tgz,0.00000000,25,-6497,17.75,22.67,0.094,0.819,6.78821800,chl,4.80599976,0.00265600,0.00357800,0.00494700,0.00595700,0.00836100,0.00261300
64156,37.41153000,-76.07966000,2002-07-29 17:29:00,cbp03,S2002210172640.L2_MLAC.R0000020814_38N_37N_76W_75W.hdf_OCVAL.nc_cbp03_64156_B5.tgz,0.00000000,25,893,20.10,26.31,0.032,2.772,8.21730800,chl,8.97119999,0.00336200,0.00328900,0.00386100,0.00460800,0.00678200,0.00183000
64226,37.58124000,-76.05799000,2002-08-14 14:30:00,cbp03,S2002226170128.L2_MLAC.R0000020814_39N_37N_76W_76W.hdf_OCVAL.nc_cbp03_64226_B5.tgz,0.00000000,25,10065,23.41,37.77,0.149,5.303,4.04518700,chl,4.80600023,0.00406500,0.00412400,0.00451500,0.00520000,0.00587300,0.00146100
64269,37.48680000,-76.15633000,2002-09-05 19:09:00,cbp03,S2002248172816.L2_MLAC.R0000020814_37N_37N_76W_76W.hdf_OCVAL.nc_cbp03_64269_B5.tgz,0.00000000,25,-5204,32.05,24.11,0.097,4.582,4.41978800,chl,4.80600023,0.00144900,0.00174300,0.00232800,0.00272900,0.00339600,0.00079800
64304,38.64484000,-76.39995000,2002-09-17 15:20:00,cbp03,S2002260173340.L2_MLAC.R0000020814_39N_37N_76W_75W.hdf_OCVAL.nc_cbp03_64304_B5.tgz,0.00000000,25,8759,38.00,25.15,0.102,1.845,3.87848100,chl,5.60699987,0.00339600,0.00312100,0.00308200,0.00354200,0.00419300,0.00128800
64306,38.82511000,-76.39967000,2002-09-17 16:31:00,cbp03,S2002260173340.L2_MLAC.R0000020814_39N_37N_76W_75W.hdf_OCVAL.nc_cbp03_64306_B5.tgz,0.00000000,24,4496,38.16,24.94,0.104,1.659,5.99842600,chl,10.27999973,0.00176500,0.00173600,0.00217300,0.00275600,0.00367900,0.00118500
64309,37.79652000,-75.84438000,2002-09-17 17:55:00,cbp03,S2002260173340.L2_MLAC.R0000020814_39N_37N_76W_75W.hdf_OCVAL.nc_cbp03_64309_B5.tgz,0.00000000,25,-529,37.36,28.26,0.141,3.750,4.69020700,chl,8.22360039,0.00581800,0.00661900,0.00899300,0.01034700,0.01417700,0.00627600
64312,37.77513000,-75.97466000,2002-09-17 19:17:00,cbp03,S2002260173340.L2_MLAC.R0000020814_39N_37N_76W_75W.hdf_OCVAL.nc_cbp03_64312_B5.tgz,0.00000000,25,-5449,37.31,27.81,0.105,3.478,4.31013500,chl,7.79640007,0.00464000,0.00476700,0.00566700,0.00668800,0.00811000,0.00279600
64326,37.06237000,-75.99937000,2002-09-19 15:27:00,cbp03,S2002262171803.L2_MLAC.R0000020814_37N_36N_76W_75W.hdf_OCVAL.nc_cbp03_64326_B5.tgz,0.00000000,25,7423,36.51,23.85,0.086,3.410,3.37936700,chl,1.73549998,0.00404700,0.00438900,0.00582800,0.00628700,0.00726300,0.00170400
64328,37.23653000,-76.20799000,2002-09-19 19:09:00,cbp03,S2002262171803.L2_MLAC.R0000020814_37N_36N_76W_75W.hdf_OCVAL.nc_cbp03_64328_B5.tgz,0.00000000,25,-5900,36.64,24.66,0.036,3.153,4.32088800,chl,5.98080015,0.00382000,0.00399200,0.00520600,0.00610500,0.00756200,0.00228600
64357,37.23653000,-76.20799000,2002-10-23 17:28:00,cbp03,S2002296174807.L2_MLAC.R0000020814_37N_37N_76W_76W.hdf_OCVAL.nc_cbp03_64357_B5.tgz,0.00000000,25,1692,51.25,38.08,0.076,2.844,3.28966300,chl,4.80600023,0.00186000,0.00235500,0.00325500,0.00374000,0.00428500,0.00093200
64358,37.11681000,-76.12521000,2002-10-23 18:56:00,cbp03,S2002296174807.L2_MLAC.R0000020814_37N_37N_76W_76W.hdf_OCVAL.nc_cbp03_64358_B5.tgz,0.00000000,25,-3586,51.15,38.68,0.091,2.921,3.13500800,chl,1.60200000,0.00249300,0.00300300,0.00392800,0.00432200,0.00490900,0.00103100
64480,38.13679000,-76.22800000,2003-03-10 15:32:00,cbp03,S2003069170730.L2_MLAC.R0000020814_38N_38N_76W_76W.hdf_OCVAL.nc_cbp03_64480_B5.tgz,0.00000000,25,6400,42.22,41.91,0.118,4.731,21.48599200,chl,10.18649960,-0.00038500,0.00049500,0.00181200,0.00252400,0.00463800,0.00132500
